HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.corpus_id,Input.file_id,Input.token_id,Input.sentence,Input.token,Input.begin,Input.end,Answer.sentiment.label,Approve,Reject
301KG0KX9CLV8GLA6QPGKOCZD972HG,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Thu Jul 02 10:01:27 PDT 2020,10,BatchId:4101961;OriginalHitTemplateId:928390909;,180,259200,Thu Jul 09 10:01:27 PDT 2020,,,32Z9ZLUT1LKB1788JRSEGLANIQTOHX,A3RI9RLBGPG2B6,Submitted,Thu Jul 02 10:09:12 PDT 2020,Thu Jul 02 10:09:55 PDT 2020,Sun Jul 05 10:09:55 PDT 2020,,,,43,0% (0/0),0% (0/0),0% (0/0),bible,EZR,09:05,"At the evening offering I arose up from my humiliation, even with my garment and my robe torn; and I fell on my knees, and spread out my hands to Yahweh my God;",garment,69,76,Easy,,
302U8RURJZ1WF35NXY44RD66WJ8NVH,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Thu Jul 02 10:01:36 PDT 2020,10,BatchId:4101961;OriginalHitTemplateId:928390909;,180,259200,Thu Jul 09 10:01:36 PDT 2020,,,3FDJT1UU748GVN3YKXZCK7QOTCT5KE,A2QT3PLP9RR3K0,Submitted,Thu Jul 02 10:10:04 PDT 2020,Thu Jul 02 10:12:44 PDT 2020,Sun Jul 05 10:12:44 PDT 2020,,,,160,0% (0/0),0% (0/0),0% (0/0),bible,PRO,23:03,"Don't be desirous of his dainties, since they are deceitful food.",dainties,25,33,Difficult,,
302U8RURJZ1WF35NXY44RD66WJ8NVH,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Thu Jul 02 10:01:36 PDT 2020,10,BatchId:4101961;OriginalHitTemplateId:928390909;,180,259200,Thu Jul 09 10:01:36 PDT 2020,,,3ITXP059PWJMQ5VRE8C8C303S72JSW,A2Q3FS9G8ITCN7,Submitted,Thu Jul 02 10:12:27 PDT 2020,Thu Jul 02 10:12:35 PDT 2020,Sun Jul 05 10:12:35 PDT 2020,,,,8,100% (22/22),100% (7/7),0% (0/0),bible,PRO,23:03,"Don't be desirous of his dainties, since they are deceitful food.",dainties,25,33,Difficult,,
302U8RURJZ1WF35NXY44RD66WJ8NVH,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Thu Jul 02 10:01:36 PDT 2020,10,BatchId:4101961;OriginalHitTemplateId:928390909;,180,259200,Thu Jul 09 10:01:36 PDT 2020,,,3JPSL1DZ5SZE9Z0IC6I9KANEFLVANQ,A1V32PABM8W3KZ,Submitted,Thu Jul 02 10:02:50 PDT 2020,Thu Jul 02 10:02:56 PDT 2020,Sun Jul 05 10:02:56 PDT 2020,,,,6,80% (4/5),0% (0/0),0% (0/0),bible,PRO,23:03,"Don't be desirous of his dainties, since they are deceitful food.",dainties,25,33,Neutral,,
302U8RURJZ1WF35NXY44RD66WJ8NVH,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Thu Jul 02 10:01:36 PDT 2020,10,BatchId:4101961;OriginalHitTemplateId:928390909;,180,259200,Thu Jul 09 10:01:36 PDT 2020,,,3P59JYT76LKNZ9AYWNB6NRA8SFQT24,A24DSECWUBZC0Z,Submitted,Thu Jul 02 10:05:24 PDT 2020,Thu Jul 02 10:05:32 PDT 2020,Sun Jul 05 10:05:32 PDT 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),bible,PRO,23:03,"Don't be desirous of his dainties, since they are deceitful food.",dainties,25,33,Difficult,,
302U8RURJZ1WF35NXY44RD66WJ8NVH,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Thu Jul 02 10:01:36 PDT 2020,10,BatchId:4101961;OriginalHitTemplateId:928390909;,180,259200,Thu Jul 09 10:01:36 PDT 2020,,,3QAPZX2QN4DMJ0D7YLNW3G83V4X023,A3G0HOVHP3T9RY,Submitted,Thu Jul 02 10:11:38 PDT 2020,Thu Jul 02 10:11:51 PDT 2020,Sun Jul 05 10:11:51 PDT 2020,,,,13,0% (0/0),0% (0/0),0% (0/0),bible,PRO,23:03,"Don't be desirous of his dainties, since they are deceitful food.",dainties,25,33,Neutral,,
302U8RURJZ1WF35NXY44RD66WJ8NVH,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Thu Jul 02 10:01:36 PDT 2020,10,BatchId:4101961;OriginalHitTemplateId:928390909;,180,259200,Thu Jul 09 10:01:36 PDT 2020,,,3QRYMNZ7FYHJOVZRI69QFFD63AHTNV,AXKM02NVXNGOM,Submitted,Thu Jul 02 10:05:41 PDT 2020,Thu Jul 02 10:05:49 PDT 2020,Sun Jul 05 10:05:49 PDT 2020,,,,8,100% (2/2),100% (2/2),0% (0/0),bible,PRO,23:03,"Don't be desirous of his dainties, since they are deceitful food.",dainties,25,33,Very Difficult,,
302U8RURJZ1WF35NXY44RD66WJ8NVH,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Thu Jul 02 10:01:36 PDT 2020,10,BatchId:4101961;OriginalHitTemplateId:928390909;,180,259200,Thu Jul 09 10:01:36 PDT 2020,,,3TMFV4NEP8EQD5GH79PIK2UAI9ZW8Z,A2ILUP6FN8HKKC,Submitted,Thu Jul 02 10:04:04 PDT 2020,Thu Jul 02 10:04:11 PDT 2020,Sun Jul 05 10:04:11 PDT 2020,,,,7,0% (0/0),0% (0/0),0% (0/0),bible,PRO,23:03,"Don't be desirous of his dainties, since they are deceitful food.",dainties,25,33,Very Difficult,,
302U8RURJZ1WF35NXY44RD66WJ8NVH,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Thu Jul 02 10:01:36 PDT 2020,10,BatchId:4101961;OriginalHitTemplateId:928390909;,180,259200,Thu Jul 09 10:01:36 PDT 2020,,,3W2LOLRXLBF50A1WH4CFN8VKLUHRKD,AQ7K7JKQ8QG84,Submitted,Thu Jul 02 10:09:15 PDT 2020,Thu Jul 02 10:09:25 PDT 2020,Sun Jul 05 10:09:25 PDT 2020,,,,10,0% (0/0),0% (0/0),0% (0/0),bible,PRO,23:03,"Don't be desirous of his dainties, since they are deceitful food.",dainties,25,33,Very Difficult,,
302U8RURJZ1WF35NXY44RD66WJ8NVH,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Thu Jul 02 10:01:36 PDT 2020,10,BatchId:4101961;OriginalHitTemplateId:928390909;,180,259200,Thu Jul 09 10:01:36 PDT 2020,,,3YMTUJH0DSGX2NPL01UUG676CTP4TE,ADVCIFLB5A9B,Submitted,Thu Jul 02 10:09:42 PDT 2020,Thu Jul 02 10:09:48 PDT 2020,Sun Jul 05 10:09:48 PDT 2020,,,,6,0% (0/0),0% (0/0),0% (0/0),bible,PRO,23:03,"Don't be desirous of his dainties, since they are deceitful food.",dainties,25,33,Very Easy,,
302U8RURJZ1WF35NXY44RD66WJ8VNP,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Thu Jul 02 10:01:33 PDT 2020,10,BatchId:4101961;OriginalHitTemplateId:928390909;,180,259200,Thu Jul 09 10:01:33 PDT 2020,,,33CKWXB73JKF14GTB0RIC2H88QP11Q,ADVCIFLB5A9B,Submitted,Thu Jul 02 10:10:51 PDT 2020,Thu Jul 02 10:10:57 PDT 2020,Sun Jul 05 10:10:57 PDT 2020,,,,6,0% (0/0),0% (0/0),0% (0/0),bible,PSA,93:03:00,"The floods have lifted up, Yahweh, the floods have lifted up their voice.",voice,67,72,Very Easy,,
302U8RURJZ1WF35NXY44RD66WJ8VNP,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Thu Jul 02 10:01:33 PDT 2020,10,BatchId:4101961;OriginalHitTemplateId:928390909;,180,259200,Thu Jul 09 10:01:33 PDT 2020,,,37TRT2X24QRN9JEP3MQDMEQ3OJEJBT,A3RI9RLBGPG2B6,Submitted,Thu Jul 02 10:08:43 PDT 2020,Thu Jul 02 10:08:56 PDT 2020,Sun Jul 05 10:08:56 PDT 2020,,,,13,0% (0/0),0% (0/0),0% (0/0),bible,PSA,93:03:00,"The floods have lifted up, Yahweh, the floods have lifted up their voice.",voice,67,72,Very Easy,,
302U8RURJZ1WF35NXY44RD66WJ8VNP,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Thu Jul 02 10:01:33 PDT 2020,10,BatchId:4101961;OriginalHitTemplateId:928390909;,180,259200,Thu Jul 09 10:01:33 PDT 2020,,,3BGYGHDBBXKTFAGLD8RAM41IS2D22L,A1171IQSWQS0K8,Submitted,Thu Jul 02 10:04:04 PDT 2020,Thu Jul 02 10:04:22 PDT 2020,Sun Jul 05 10:04:22 PDT 2020,,,,18,100% (17/17),0% (0/0),0% (0/0),bible,PSA,93:03:00,"The floods have lifted up, Yahweh, the floods have lifted up their voice.",voice,67,72,Neutral,,
302U8RURJZ1WF35NXY44RD66WJ8VNP,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Thu Jul 02 10:01:33 PDT 2020,10,BatchId:4101961;OriginalHitTemplateId:928390909;,180,259200,Thu Jul 09 10:01:33 PDT 2020,,,3COPXFW7XBCKOXLH4C8QIDV5KCUKPF,AI4AO0O0WIJF7,Submitted,Thu Jul 02 10:10:17 PDT 2020,Thu Jul 02 10:10:22 PDT 2020,Sun Jul 05 10:10:22 PDT 2020,,,,5,0% (0/0),0% (0/0),0% (0/0),bible,PSA,93:03:00,"The floods have lifted up, Yahweh, the floods have lifted up their voice.",voice,67,72,Very Easy,,
302U8RURJZ1WF35NXY44RD66WJ8VNP,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Thu Jul 02 10:01:33 PDT 2020,10,BatchId:4101961;OriginalHitTemplateId:928390909;,180,259200,Thu Jul 09 10:01:33 PDT 2020,,,3DYGAII7PL86Z0JCHHSNEZ7EJIJQPA,A23KAJRDVCVGOE,Submitted,Thu Jul 02 10:05:27 PDT 2020,Thu Jul 02 10:07:50 PDT 2020,Sun Jul 05 10:07:50 PDT 2020,,,,143,0% (0/0),0% (0/0),0% (0/0),bible,PSA,93:03:00,"The floods have lifted up, Yahweh, the floods have lifted up their voice.",voice,67,72,Very Easy,,
302U8RURJZ1WF35NXY44RD66WJ8VNP,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Thu Jul 02 10:01:33 PDT 2020,10,BatchId:4101961;OriginalHitTemplateId:928390909;,180,259200,Thu Jul 09 10:01:33 PDT 2020,,,3LEP4MGT3G0A6XEXTQ42JGVQJZIBD8,A33K713FP97AKB,Submitted,Thu Jul 02 10:10:26 PDT 2020,Thu Jul 02 10:10:51 PDT 2020,Sun Jul 05 10:10:51 PDT 2020,,,,25,0% (0/0),0% (0/0),0% (0/0),bible,PSA,93:03:00,"The floods have lifted up, Yahweh, the floods have lifted up their voice.",voice,67,72,Neutral,,
302U8RURJZ1WF35NXY44RD66WJ8VNP,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Thu Jul 02 10:01:33 PDT 2020,10,BatchId:4101961;OriginalHitTemplateId:928390909;,180,259200,Thu Jul 09 10:01:33 PDT 2020,,,3OVR4I9USPJKA7XTJX0ZB1WJSMO4QY,A2QT3PLP9RR3K0,Submitted,Thu Jul 02 10:06:14 PDT 2020,Thu Jul 02 10:07:28 PDT 2020,Sun Jul 05 10:07:28 PDT 2020,,,,74,0% (0/0),0% (0/0),0% (0/0),bible,PSA,93:03:00,"The floods have lifted up, Yahweh, the floods have lifted up their voice.",voice,67,72,Very Easy,,
302U8RURJZ1WF35NXY44RD66WJ8VNP,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Thu Jul 02 10:01:33 PDT 2020,10,BatchId:4101961;OriginalHitTemplateId:928390909;,180,259200,Thu Jul 09 10:01:33 PDT 2020,,,3S06PH7KSR49TZW5RTBDD4IHXNQD1Q,A2Y3UA6L49RQP8,Submitted,Thu Jul 02 10:08:16 PDT 2020,Thu Jul 02 10:08:19 PDT 2020,Sun Jul 05 10:08:19 PDT 2020,,,,3,0% (0/0),0% (0/0),0% (0/0),bible,PSA,93:03:00,"The floods have lifted up, Yahweh, the floods have lifted up their voice.",voice,67,72,Very Easy,,
302U8RURJZ1WF35NXY44RD66WJ8VNP,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Thu Jul 02 10:01:33 PDT 2020,10,BatchId:4101961;OriginalHitTemplateId:928390909;,180,259200,Thu Jul 09 10:01:33 PDT 2020,,,3WS1NTTKEYC6KUPJMG23NZ2S480F00,A2ILUP6FN8HKKC,Submitted,Thu Jul 02 10:08:11 PDT 2020,Thu Jul 02 10:08:16 PDT 2020,Sun Jul 05 10:08:16 PDT 2020,,,,5,0% (0/0),0% (0/0),0% (0/0),bible,PSA,93:03:00,"The floods have lifted up, Yahweh, the floods have lifted up their voice.",voice,67,72,Easy,,
302U8RURJZ1WF35NXY44RD66WJ8VNP,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Thu Jul 02 10:01:33 PDT 2020,10,BatchId:4101961;OriginalHitTemplateId:928390909;,180,259200,Thu Jul 09 10:01:33 PDT 2020,,,3WZ36BJEV3GHNMAUFG4HOKDCML6TB9,A1FS8SBR4SDWYG,Submitted,Thu Jul 02 10:10:38 PDT 2020,Thu Jul 02 10:10:55 PDT 2020,Sun Jul 05 10:10:55 PDT 2020,,,,17,0% (0/0),0% (0/0),0% (0/0),bible,PSA,93:03:00,"The floods have lifted up, Yahweh, the floods have lifted up their voice.",voice,67,72,Very Easy,,
304QEQWKZPKY4N4JVGGSL9GLSX0O05,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Thu Jul 02 10:01:39 PDT 2020,10,BatchId:4101961;OriginalHitTemplateId:928390909;,180,259200,Thu Jul 09 10:01:39 PDT 2020,,,30ZX6P7VF8VTL6ETKTX2LLNZUD22JB,AFQKLIYNCVZTL,Submitted,Thu Jul 02 10:09:48 PDT 2020,Thu Jul 02 10:10:09 PDT 2020,Sun Jul 05 10:10:09 PDT 2020,,,,21,100% (22/22),100% (1/1),0% (0/0),bible,EXO,29:14:00,"But the flesh of the bull, and its skin, and its dung, you shall burn with fire outside of the camp: it is a sin offering.",camp,95,99,Very Easy,,
304QEQWKZPKY4N4JVGGSL9GLSX0O05,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Thu Jul 02 10:01:39 PDT 2020,10,BatchId:4101961;OriginalHitTemplateId:928390909;,180,259200,Thu Jul 09 10:01:39 PDT 2020,,,34S6N1K2ZVJ3VM5B6ZCMO46TNLQLHF,A3PXU2ZLEL8WRW,Submitted,Thu Jul 02 10:12:15 PDT 2020,Thu Jul 02 10:12:54 PDT 2020,Sun Jul 05 10:12:54 PDT 2020,,,,39,0% (0/0),0% (0/0),0% (0/0),bible,EXO,29:14:00,"But the flesh of the bull, and its skin, and its dung, you shall burn with fire outside of the camp: it is a sin offering.",camp,95,99,Very Easy,,
304QEQWKZPKY4N4JVGGSL9GLSX0O05,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Thu Jul 02 10:01:39 PDT 2020,10,BatchId:4101961;OriginalHitTemplateId:928390909;,180,259200,Thu Jul 09 10:01:39 PDT 2020,,,358010RM5ET3DHHKP7WEEZSP29AVX0,A1KHRQ121JTDF6,Submitted,Thu Jul 02 10:10:55 PDT 2020,Thu Jul 02 10:11:02 PDT 2020,Sun Jul 05 10:11:02 PDT 2020,,,,7,0% (0/0),0% (0/0),0% (0/0),bible,EXO,29:14:00,"But the flesh of the bull, and its skin, and its dung, you shall burn with fire outside of the camp: it is a sin offering.",camp,95,99,Very Easy,,
304QEQWKZPKY4N4JVGGSL9GLSX0O05,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Thu Jul 02 10:01:39 PDT 2020,10,BatchId:4101961;OriginalHitTemplateId:928390909;,180,259200,Thu Jul 09 10:01:39 PDT 2020,,,358UUM7WRZ3H5VUCYAN6J3QYFAHR77,A3KQEFX15OV461,Submitted,Thu Jul 02 10:09:12 PDT 2020,Thu Jul 02 10:09:19 PDT 2020,Sun Jul 05 10:09:19 PDT 2020,,,,7,0% (0/0),0% (0/0),0% (0/0),bible,EXO,29:14:00,"But the flesh of the bull, and its skin, and its dung, you shall burn with fire outside of the camp: it is a sin offering.",camp,95,99,Very Easy,,
