HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.corpus_id,Input.file_id,Input.token_id,Input.sentence,Input.token,Input.begin,Input.end,Answer.sentiment.label,Approve,Reject
30F94FBDNRKF12C1PDZGZ0IRI9XTB1,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 06:40:12 PDT 2020,10,BatchId:4103065;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 06:40:12 PDT 2020,,,32UTUBMZ7GWW0EEJKB4WP21XJAKVBX,A37Q4O126A4RNA,Submitted,Fri Jul 03 06:50:53 PDT 2020,Fri Jul 03 06:51:06 PDT 2020,Mon Jul 06 06:51:06 PDT 2020,,,,13,100% (32/32),100% (32/32),100% (32/32),bible,PRO,23:07,"for as he thinks about the cost, so he is.",cost,27,31,Very Easy,,
30F94FBDNRKF12C1PDZGZ0IRI9XTB1,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 06:40:12 PDT 2020,10,BatchId:4103065;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 06:40:12 PDT 2020,,,33M4IA01QG1BKA03GNR4D23MH7VRX9,A1B0WR3GERFKX8,Submitted,Fri Jul 03 06:50:06 PDT 2020,Fri Jul 03 06:50:12 PDT 2020,Mon Jul 06 06:50:12 PDT 2020,,,,6,98% (158/162),100% (157/157),100% (157/157),bible,PRO,23:07,"for as he thinks about the cost, so he is.",cost,27,31,Easy,,
30F94FBDNRKF12C1PDZGZ0IRI9XTB1,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 06:40:12 PDT 2020,10,BatchId:4103065;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 06:40:12 PDT 2020,,,37U1UTWH9VML59ZV8FFCX3MTQYM8RI,AM478J9YCDX8,Submitted,Fri Jul 03 06:48:51 PDT 2020,Fri Jul 03 06:49:02 PDT 2020,Mon Jul 06 06:49:02 PDT 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),bible,PRO,23:07,"for as he thinks about the cost, so he is.",cost,27,31,Difficult,,
30F94FBDNRKF12C1PDZGZ0IRI9XTB1,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 06:40:12 PDT 2020,10,BatchId:4103065;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 06:40:12 PDT 2020,,,3DI28L7YXAEEL5A5NOMXJM02X3O1EC,A39VVWV1GHLMFD,Submitted,Fri Jul 03 06:42:30 PDT 2020,Fri Jul 03 06:42:38 PDT 2020,Mon Jul 06 06:42:38 PDT 2020,,,,8,100% (403/403),100% (403/403),100% (403/403),bible,PRO,23:07,"for as he thinks about the cost, so he is.",cost,27,31,Easy,,
30F94FBDNRKF12C1PDZGZ0IRI9XTB1,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 06:40:12 PDT 2020,10,BatchId:4103065;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 06:40:12 PDT 2020,,,3DUZQ9U6SMOVH0VLVXQRFRBXNY4SVT,AZ8KL6F16ZS7G,Submitted,Fri Jul 03 06:45:33 PDT 2020,Fri Jul 03 06:45:41 PDT 2020,Mon Jul 06 06:45:41 PDT 2020,,,,8,100% (4/4),100% (4/4),100% (4/4),bible,PRO,23:07,"for as he thinks about the cost, so he is.",cost,27,31,Very Easy,,
30F94FBDNRKF12C1PDZGZ0IRI9XTB1,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 06:40:12 PDT 2020,10,BatchId:4103065;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 06:40:12 PDT 2020,,,3HMIGG0U4L6U2ABHMA765ZFQTLZ8YI,A2LCTZTK2E66MY,Submitted,Fri Jul 03 06:44:01 PDT 2020,Fri Jul 03 06:44:08 PDT 2020,Mon Jul 06 06:44:08 PDT 2020,,,,7,0% (0/0),0% (0/0),0% (0/0),bible,PRO,23:07,"for as he thinks about the cost, so he is.",cost,27,31,Very Easy,,
30F94FBDNRKF12C1PDZGZ0IRI9XTB1,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 06:40:12 PDT 2020,10,BatchId:4103065;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 06:40:12 PDT 2020,,,3IO1LGZLK9XSJQ1BGRCEM8VXUB686I,AU3EV1ZS4045M,Submitted,Fri Jul 03 06:43:20 PDT 2020,Fri Jul 03 06:43:23 PDT 2020,Mon Jul 06 06:43:23 PDT 2020,,,,3,96% (73/76),0% (0/0),0% (0/0),bible,PRO,23:07,"for as he thinks about the cost, so he is.",cost,27,31,Very Easy,,
30F94FBDNRKF12C1PDZGZ0IRI9XTB1,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 06:40:12 PDT 2020,10,BatchId:4103065;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 06:40:12 PDT 2020,,,3M1CVSFP605ZCWDASYAQO4IJK0HQA0,A1426VJFKAO0WC,Submitted,Fri Jul 03 06:42:33 PDT 2020,Fri Jul 03 06:42:40 PDT 2020,Mon Jul 06 06:42:40 PDT 2020,,,,7,0% (0/0),0% (0/0),0% (0/0),bible,PRO,23:07,"for as he thinks about the cost, so he is.",cost,27,31,Very Easy,,
30F94FBDNRKF12C1PDZGZ0IRI9XTB1,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 06:40:12 PDT 2020,10,BatchId:4103065;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 06:40:12 PDT 2020,,,3VAR3R6G1P1I8W7FGNY838HOFB1O8O,A18T7E73TNGOKP,Submitted,Fri Jul 03 06:48:53 PDT 2020,Fri Jul 03 06:49:26 PDT 2020,Mon Jul 06 06:49:26 PDT 2020,,,,33,85% (100/117),100% (4/4),100% (4/4),bible,PRO,23:07,"for as he thinks about the cost, so he is.",cost,27,31,Easy,,
30F94FBDNRKF12C1PDZGZ0IRI9XTB1,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 06:40:12 PDT 2020,10,BatchId:4103065;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 06:40:12 PDT 2020,,,3XIQGXAUMC812RGO79TY8LCMGV1X7G,A17AF42SNQNH9C,Submitted,Fri Jul 03 06:51:34 PDT 2020,Fri Jul 03 06:51:42 PDT 2020,Mon Jul 06 06:51:42 PDT 2020,,,,8,100% (21/21),100% (7/7),0% (0/0),bible,PRO,23:07,"for as he thinks about the cost, so he is.",cost,27,31,Neutral,,
30IRMPJWDZJ3EQ33R17EYO0ZHI9RK6,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 06:40:26 PDT 2020,10,BatchId:4103065;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 06:40:26 PDT 2020,,,30OG32W0SUBHZCHUSBKVGTD504UNE7,AM478J9YCDX8,Submitted,Fri Jul 03 06:48:21 PDT 2020,Fri Jul 03 06:48:38 PDT 2020,Mon Jul 06 06:48:38 PDT 2020,,,,17,0% (0/0),0% (0/0),0% (0/0),bible,NEH,12:27,"At the dedication of the wall of Jerusalem they sought the Levites out of all their places, to bring them to Jerusalem, to keep the dedication with gladness, both with giving thanks, and with singing, with cymbals, stringed instruments, and with harps.",instruments,224,235,Very Easy,,
30IRMPJWDZJ3EQ33R17EYO0ZHI9RK6,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 06:40:26 PDT 2020,10,BatchId:4103065;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 06:40:26 PDT 2020,,,32AT8R96GL9V4L6LQ7GMJ59E9RXSU6,AIL7AUHB1IVAW,Submitted,Fri Jul 03 06:50:45 PDT 2020,Fri Jul 03 06:50:48 PDT 2020,Mon Jul 06 06:50:48 PDT 2020,,,,3,100% (104/104),100% (104/104),100% (104/104),bible,NEH,12:27,"At the dedication of the wall of Jerusalem they sought the Levites out of all their places, to bring them to Jerusalem, to keep the dedication with gladness, both with giving thanks, and with singing, with cymbals, stringed instruments, and with harps.",instruments,224,235,Very Easy,,
30IRMPJWDZJ3EQ33R17EYO0ZHI9RK6,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 06:40:26 PDT 2020,10,BatchId:4103065;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 06:40:26 PDT 2020,,,388U7OUMF713NKUSDB2X4OGB70B0RO,A39VVWV1GHLMFD,Submitted,Fri Jul 03 06:51:22 PDT 2020,Fri Jul 03 06:51:30 PDT 2020,Mon Jul 06 06:51:30 PDT 2020,,,,8,100% (403/403),100% (403/403),100% (403/403),bible,NEH,12:27,"At the dedication of the wall of Jerusalem they sought the Levites out of all their places, to bring them to Jerusalem, to keep the dedication with gladness, both with giving thanks, and with singing, with cymbals, stringed instruments, and with harps.",instruments,224,235,Easy,,
30IRMPJWDZJ3EQ33R17EYO0ZHI9RK6,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 06:40:26 PDT 2020,10,BatchId:4103065;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 06:40:26 PDT 2020,,,3GA6AFUKOOOMFIFM0T8MSICCN3X3HP,A17AF42SNQNH9C,Submitted,Fri Jul 03 06:51:22 PDT 2020,Fri Jul 03 06:51:31 PDT 2020,Mon Jul 06 06:51:31 PDT 2020,,,,9,100% (21/21),100% (7/7),0% (0/0),bible,NEH,12:27,"At the dedication of the wall of Jerusalem they sought the Levites out of all their places, to bring them to Jerusalem, to keep the dedication with gladness, both with giving thanks, and with singing, with cymbals, stringed instruments, and with harps.",instruments,224,235,Very Easy,,
30IRMPJWDZJ3EQ33R17EYO0ZHI9RK6,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 06:40:26 PDT 2020,10,BatchId:4103065;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 06:40:26 PDT 2020,,,3IAEQB9FMEK2U0C8OH0Y6U8BT4ZDWX,A1426VJFKAO0WC,Submitted,Fri Jul 03 06:53:01 PDT 2020,Fri Jul 03 06:53:06 PDT 2020,Mon Jul 06 06:53:06 PDT 2020,,,,5,0% (0/0),0% (0/0),0% (0/0),bible,NEH,12:27,"At the dedication of the wall of Jerusalem they sought the Levites out of all their places, to bring them to Jerusalem, to keep the dedication with gladness, both with giving thanks, and with singing, with cymbals, stringed instruments, and with harps.",instruments,224,235,Very Easy,,
30IRMPJWDZJ3EQ33R17EYO0ZHI9RK6,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 06:40:26 PDT 2020,10,BatchId:4103065;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 06:40:26 PDT 2020,,,3JMSRU9HQIUU7HQ3U26MQA7IM7XEVG,A1PNYLOKED8FWF,Submitted,Fri Jul 03 06:53:37 PDT 2020,Fri Jul 03 06:55:56 PDT 2020,Mon Jul 06 06:55:56 PDT 2020,,,,139,100% (1/1),0% (0/0),0% (0/0),bible,NEH,12:27,"At the dedication of the wall of Jerusalem they sought the Levites out of all their places, to bring them to Jerusalem, to keep the dedication with gladness, both with giving thanks, and with singing, with cymbals, stringed instruments, and with harps.",instruments,224,235,Very Easy,,
30IRMPJWDZJ3EQ33R17EYO0ZHI9RK6,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 06:40:26 PDT 2020,10,BatchId:4103065;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 06:40:26 PDT 2020,,,3K772S5NP8BPPGVJPDPIB9G9ESKHER,A3OMFPTDCHYTQG,Submitted,Fri Jul 03 06:44:41 PDT 2020,Fri Jul 03 06:44:53 PDT 2020,Mon Jul 06 06:44:53 PDT 2020,,,,12,100% (44/44),100% (44/44),100% (44/44),bible,NEH,12:27,"At the dedication of the wall of Jerusalem they sought the Levites out of all their places, to bring them to Jerusalem, to keep the dedication with gladness, both with giving thanks, and with singing, with cymbals, stringed instruments, and with harps.",instruments,224,235,Very Easy,,
30IRMPJWDZJ3EQ33R17EYO0ZHI9RK6,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 06:40:26 PDT 2020,10,BatchId:4103065;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 06:40:26 PDT 2020,,,3P529IW9KYLJHQE5B9OMLJUG7A7LFJ,A2P76QVLSGJR45,Submitted,Fri Jul 03 06:42:48 PDT 2020,Fri Jul 03 06:43:06 PDT 2020,Mon Jul 06 06:43:06 PDT 2020,,,,18,100% (300/300),100% (300/300),100% (300/300),bible,NEH,12:27,"At the dedication of the wall of Jerusalem they sought the Levites out of all their places, to bring them to Jerusalem, to keep the dedication with gladness, both with giving thanks, and with singing, with cymbals, stringed instruments, and with harps.",instruments,224,235,Easy,,
30IRMPJWDZJ3EQ33R17EYO0ZHI9RK6,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 06:40:26 PDT 2020,10,BatchId:4103065;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 06:40:26 PDT 2020,,,3Q5C1WP23M1EPMHCCNTUFSUPKAP51F,A2U14TBAOQV0KK,Submitted,Fri Jul 03 06:43:55 PDT 2020,Fri Jul 03 06:44:23 PDT 2020,Mon Jul 06 06:44:23 PDT 2020,,,,28,100% (19/19),100% (7/7),0% (0/0),bible,NEH,12:27,"At the dedication of the wall of Jerusalem they sought the Levites out of all their places, to bring them to Jerusalem, to keep the dedication with gladness, both with giving thanks, and with singing, with cymbals, stringed instruments, and with harps.",instruments,224,235,Very Easy,,
30IRMPJWDZJ3EQ33R17EYO0ZHI9RK6,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 06:40:26 PDT 2020,10,BatchId:4103065;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 06:40:26 PDT 2020,,,3YOH7BII097XTHIDQOHPO5KN64RVKF,A46D5EFG9IW1F,Submitted,Fri Jul 03 06:45:33 PDT 2020,Fri Jul 03 06:45:44 PDT 2020,Mon Jul 06 06:45:44 PDT 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),bible,NEH,12:27,"At the dedication of the wall of Jerusalem they sought the Levites out of all their places, to bring them to Jerusalem, to keep the dedication with gladness, both with giving thanks, and with singing, with cymbals, stringed instruments, and with harps.",instruments,224,235,Very Easy,,
30OITAWPBQ368069RZ4VUBKDJFZH95,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 06:40:12 PDT 2020,10,BatchId:4103065;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 06:40:12 PDT 2020,,,30JNVC0OR9KEMJLOY4KI5Q5NXV9QHD,A18T7E73TNGOKP,Submitted,Fri Jul 03 06:48:39 PDT 2020,Fri Jul 03 06:49:18 PDT 2020,Mon Jul 06 06:49:18 PDT 2020,,,,39,85% (100/117),100% (4/4),100% (4/4),bible,ACT,07:09,"""The patriarchs, moved with jealousy against Joseph, sold him into Egypt.",patriarchs,5,15,Easy,,
30OITAWPBQ368069RZ4VUBKDJFZH95,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 06:40:12 PDT 2020,10,BatchId:4103065;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 06:40:12 PDT 2020,,,3AAJC4I4FGSJRHH5906G8WX6FQ0JZ7,A39VVWV1GHLMFD,Submitted,Fri Jul 03 06:52:00 PDT 2020,Fri Jul 03 06:52:10 PDT 2020,Mon Jul 06 06:52:10 PDT 2020,,,,10,100% (403/403),100% (403/403),100% (403/403),bible,ACT,07:09,"""The patriarchs, moved with jealousy against Joseph, sold him into Egypt.",patriarchs,5,15,Neutral,,
30OITAWPBQ368069RZ4VUBKDJFZH95,3UTQDPKCBDPWSUR2GDU9BORSWSD519,Complex Word Identification,Tell us how difficult a word is for you to understand in a given sentence,Text complexity,$0.03,Fri Jul 03 06:40:12 PDT 2020,10,BatchId:4103065;OriginalHitTemplateId:928390909;,180,259200,Fri Jul 10 06:40:12 PDT 2020,,,3E4GGUZ1T8ROWQKB2EXEM0NC960K2Y,AXKM02NVXNGOM,Submitted,Fri Jul 03 06:49:58 PDT 2020,Fri Jul 03 06:50:10 PDT 2020,Mon Jul 06 06:50:10 PDT 2020,,,,12,100% (69/69),100% (69/69),100% (67/67),bible,ACT,07:09,"""The patriarchs, moved with jealousy against Joseph, sold him into Egypt.",patriarchs,5,15,Difficult,,
