corpus_id,file_id,token_id,sentence,token,begin,end
bible,EZE,39:19:00,"You shall eat fat until you be full, and drink blood until you are drunk, of my sacrifice which I have sacrificed for you.",blood,47,52
bible,1CO,12:10,and to another workings of miracles; and to another prophecy; and to another discerning of spirits; to another different kinds of languages; and to another the interpretation of languages.,spirits,91,98
bible,GEN,41:56:00,"Joseph opened all the store houses, and sold to the Egyptians.",houses,78,84
bible,MAR,12:40,"These will receive greater condemnation.""",condemnation,98,110
bible,DAN,01:16,"So the steward took away their dainties, and the wine that they should drink, and gave them pulse.",dainties,31,39
bible,LUK,03:08,"Bring forth therefore fruits worthy of repentance, and don't begin to say among yourselves, 'We have Abraham for our father;' for I tell you that God is able to raise up children to Abraham from these stones!",stones,201,207
bible,ISA,10:26,"Yahweh of Armies will stir up a scourge against him, as in the slaughter of Midian at the rock of Oreb.",scourge,32,39
bible,HOS,05:12,"Therefore I am to Ephraim like a moth, and to the house of Judah like rottenness.",rottenness,70,80
bible,LUK,22:53,"But this is your hour, and the power of darkness.""",power,118,123
bible,HEB,13:02,"Don't forget to show hospitality to strangers, for in doing so, some have entertained angels without knowing it.",hospitality,21,32
bible,1SA,23:14,"David stayed in the wilderness in the strongholds, and remained in the hill country in the wilderness of Ziph.",hill,71,75
bible,LEV,27:26:00,"""'Only the firstborn among animals, which is made a firstborn to Yahweh, no man may dedicate it; whether an ox or sheep, it is Yahweh's.",animals,27,34
bible,1SA,06:18,"and the golden mice, according to the number of all the cities of the Philistines belonging to the five lords, both of fortified cities and of country villages, even to the great stone, whereon they set down the ark of Yahweh.",villages,151,159
bible,ACT,14:18,"Even saying these things, they hardly stopped the multitudes from making a sacrifice to them.",things,18,24
bible,2CH,31:13:00,"Jehiel, and Azaziah, and Nahath, and Asahel, and Jerimoth, and Jozabad, and Eliel, and Ismachiah, and Mahath, and Benaiah, were overseers under the hand of Conaniah and Shimei his brother, by the appointment of Hezekiah the king, and Azariah the ruler of God's house.",appointment,196,207
bible,GEN,46:28:00,"He sent Judah before him to Joseph, to show the way before him to Goshen, and they came into the land of Goshen.",Joseph,28,34
bible,EZE,38:13:00,"to carry away silver and gold, to take away livestock and goods, to take great spoil?",spoil,259,264
bible,JDG,18:28,"There was no deliverer, because it was far from Sidon, and they had no dealings with any man; and it was in the valley that lies by Beth Rehob.",deliverer,13,22
bible,REV,14:14,"I looked, and behold, a white cloud; and on the cloud one sitting like a son of man, having on his head a golden crown, and in his hand a sharp sickle.",sickle,144,150
bible,JOS,07:06,"Joshua tore his clothes, and fell to the earth on his face before the ark of Yahweh until the evening, he and the elders of Israel; and they put dust on their heads.",dust,145,149
bible,EZE,15:01,"The word of Yahweh came to me, saying,",word,4,8
bible,ZEC,11:16,"For, behold, I will raise up a shepherd in the land, who will not visit those who are cut off, neither will seek those who are scattered, nor heal that which is broken, nor feed that which is sound; but he will eat the flesh of the fat sheep, and will tear their hoofs in pieces.",shepherd,31,39
bible,ISA,37:27:00,"They were like the grass of the field, and like the green herb, like the grass on the housetops, and like a field before its crop has grown.",crop,206,210
bible,LEV,01:17,"He shall tear it by its wings, but shall not divide it apart.",wings,24,29
bible,LEV,17:02,"""Speak to Aaron, and to his sons, and to all the children of Israel, and say to them: 'This is the thing which Yahweh has commanded,",Israel,61,67
bible,2CH,35:10:00,"So the service was prepared, and the priests stood in their place, and the Levites by their divisions, according to the king's commandment.",divisions,92,101
bible,LUK,03:01,"Now in the fifteenth year of the reign of Tiberius Caesar, Pontius Pilate being governor of Judea, and Herod being tetrarch of Galilee, and his brother Philip tetrarch of the region of Ituraea and Trachonitis, and Lysanias tetrarch of Abilene,",Philip,152,158
bible,NUM,17:08,"It happened on the next day, that Moses went into the tent of the testimony; and behold, the rod of Aaron for the house of Levi was budded, and put forth buds, and produced blossoms, and bore ripe almonds.",Levi,123,127
bible,OBA,01:15,Your deeds will return upon your own head.,deeds,94,99
bible,JON,02:05,"The waters surrounded me, even to the soul.",waters,4,10
bible,PSA,18:10,"He rode on a cherub, and flew.",cherub,13,19
bible,1KI,16:02,"""Because I exalted you out of the dust, and made you prince over my people Israel, and you have walked in the way of Jeroboam, and have made my people Israel to sin, to provoke me to anger with their sins;",sins,200,204
bible,TIT,01:10,"For there are also many unruly men, vain talkers and deceivers, especially those of the circumcision,",deceivers,53,62
bible,ACT,17:21,"Now all the Athenians and the strangers living there spent their time in nothing else, but either to tell or to hear some new thing.",Athenians,12,21
bible,LEV,07:26,"You shall not eat any blood, whether it is of bird or of animal, in any of your dwellings.",dwellings,80,89
bible,PSA,38:20:00,"They who also render evil for good are adversaries to me, because I follow what is good.",adversaries,39,50
bible,JER,37:21:00,"Then Zedekiah the king commanded, and they committed Jeremiah into the court of the guard; and they gave him daily a loaf of bread out of the bakers' street, until all the bread in the city was spent.",Jeremiah,53,61
bible,GEN,03:20,"The man called his wife Eve, because she was the mother of all living.",Eve,24,27
bible,GEN,42:33:00,"The man, the lord of the land, said to us, 'By this I will know that you are honest men: leave one of your brothers with me, and take grain for the famine of your houses, and go your way.",brothers,107,115
bible,JOB,30:09:00,"Yes, I am a byword to them.",byword,43,49
bible,MAT,24:03:00,"As he sat on the Mount of Olives, the disciples came to him privately, saying, ""Tell us, when will these things be?",disciples,38,47
bible,JOH,17:19,"For their sakes I sanctify myself, that they themselves also may be sanctified in truth.",sakes,10,15
bible,LAM,02:16,"All your enemies have opened their mouth wide against you; They hiss and gnash the teeth; they say, We have swallowed her up; Certainly this is the day that we looked for; we have found, we have seen it.",enemies,9,16
bible,EZE,41:25:00,"There were made on them, on the doors of the temple, cherubim and palm trees, like as were made on the walls; and there was a threshold of wood on the face of the porch outside.",cherubim,53,61
bible,MAR,06:40,"They sat down in ranks, by hundreds and by fifties.",ranks,17,22
bible,JDG,18:05,"They said to him, ""Please ask counsel of God, that we may know whether our way which we go shall be prosperous.""",counsel,30,37
bible,JER,23:34,"As for the prophet, and the priest, and the people, who shall say, The burden of Yahweh, I will even punish that man and his house.",burden,71,77
bible,GEN,16:16,Abram was eighty-six years old when Hagar bore Ishmael to Abram.,Hagar,36,41
bible,DAN,02:10,"The Chaldeans answered before the king, and said, There is not a man on the earth who can show the king's matter, because no king, lord, or ruler, has asked such a thing of any magician, or enchanter, or Chaldean.",magician,177,185
bible,1TI,04:13,"Until I come, pay attention to reading, to exhortation, and to teaching.",exhortation,43,54
bible,HEB,05:12,"For although by this time you should be teachers, you again need to have someone teach you the rudiments of the first principles of the oracles of God.",principles,118,128
bible,DEU,32:02:00,"My speech shall condense as the dew, as the small rain on the tender grass, as the showers on the herb.",grass,105,110
bible,EXO,36:22:00,He made all the boards of the tabernacle this way.,boards,66,72
bible,ACT,13:34,"""Concerning that he raised him up from the dead, now no more to return to corruption, he has spoken thus: 'I will give you the holy and sure blessings of David.'",corruption,74,84
bible,PSA,62:03:00,"How long will you assault a man, would all of you throw him down, Like a leaning wall, like a tottering fence?",assault,18,25
bible,PSA,69:23:00,Let their backs be continually bent.,backs,62,67
bible,1PE,03:20,"who before were disobedient, when God waited patiently in the days of Noah, while the ship was being built.",ship,86,90
bible,PSA,63:03:00,"Because your loving kindness is better than life, my lips shall praise you.",lips,53,57
bible,MAT,11:17,"We mourned for you, and you didn't lament.'",lament,96,102
bible,1TI,06:01,"Let as many as are bondservants under the yoke count their own masters worthy of all honor, that the name of God and the doctrine not be blasphemed.",doctrine,121,129
bible,1CO,14:37,"If any man thinks himself to be a prophet, or spiritual, let him recognize the things which I write to you, that they are the commandment of the Lord.",things,79,85
bible,LUK,23:48,"All the multitudes that came together to see this, when they saw the things that were done, returned home beating their breasts.",multitudes,8,18
bible,DAN,10:07,"I, Daniel, alone saw the vision; for the men who were with me didn't see the vision; but a great quaking fell on them, and they fled to hide themselves.",quaking,97,104
bible,1CH,19:07,"The children of Ammon gathered themselves together from their cities, and came to battle.",battle,217,223
bible,HAB,02:15,"""Woe to him who gives his neighbor drink, pouring your inflaming wine until they are drunk, so that you may gaze at their naked bodies!",inflaming,55,64
bible,NUM,23:21,The shout of a king is among them.,shout,111,116
bible,GEN,36:02:00,"Esau took his wives from the daughters of Canaan: Adah the daughter of Elon, the Hittite; and Oholibamah the daughter of Anah, the daughter of Zibeon, the Hivite;",wives,14,19
bible,EZE,39:15:00,"Those who pass through the land shall pass through; and when any sees a man's bone, then shall he set up a sign by it, until the undertakers have buried it in the valley of Hamon Gog.",valley,163,169
bible,PSA,83:11:00,"Make their nobles like Oreb and Zeeb; yes, all their princes like Zebah and Zalmunna;",nobles,11,17
bible,ISA,28:07:00,The priest and the prophet reel with strong drink.,reel,84,88
bible,ACT,23:35,"""I will hear you fully when your accusers also arrive.""",accusers,33,41
bible,EZE,38:15:00,"You shall come from your place out of the uttermost parts of the north, you, and many peoples with you, all of them riding on horses, a great company and a mighty army;",company,142,149
bible,1SA,14:27,"But Jonathan didn't hear when his father commanded the people with the oath: therefore he put forth the end of the rod who was in his hand, and dipped it in the honeycomb, and put his hand to his mouth; and his eyes were enlightened.",honeycomb,161,170
bible,1TH,02:12,"to the end that you should walk worthily of God, who calls you into his own Kingdom and glory.",Kingdom,76,83
bible,JDG,04:04,"Now Deborah, a prophetess, the wife of Lappidoth, she judged Israel at that time.",prophetess,15,25
bible,MAT,23:15,"Woe to you, scribes and Pharisees, hypocrites!",scribes,12,19
bible,1SA,11:02,"Nahash the Ammonite said to them, ""On this condition I will make it with you, that all your right eyes be put out; and I will lay it for a reproach on all Israel.""",eyes,98,102
bible,1TI,05:18,"For the Scripture says, ""You shall not muzzle the ox when it treads out the grain.""",Scripture,8,17
bible,GEN,29:35:00,Therefore she named him Judah.,Judah,105,110
bible,PSA,54:01:00,"A contemplation by David, when the Ziphites came and said to Saul, ""Isn't David hiding himself among us?""",contemplation,53,66
bible,2SA,24:13:00,"So Gad came to David, and told him, and said to him, ""Shall seven years of famine come to you in your land?",Gad,3,6
bible,1SA,22:11,"Then the king sent to call Ahimelech the priest, the son of Ahitub, and all his father's house, the priests who were in Nob: and they came all of them to the king.",Nob,120,123
bible,PSA,69:12:00,I am the song of the drunkards.,drunkards,62,71
bible,1CO,10:13,"God is faithful, who will not allow you to be tempted above what you are able, but will with the temptation also make the way of escape, that you may be able to endure it.",temptation,155,165
bible,REV,18:20,"""Rejoice over her, O heaven, you saints, apostles, and prophets; for God has judged your judgment on her.""",apostles,41,49
bible,EZE,11:22,"Then the cherubim lifted up their wings, and the wheels were beside them; and the glory of the God of Israel was over them above.",wheels,49,55
bible,NUM,13:06,"Of the tribe of Judah, Caleb the son of Jephunneh.",tribe,7,12
bible,GAL,06:18,"The grace of our Lord Jesus Christ be with your spirit, brothers.",grace,4,9
bible,JOS,02:06,"But she had brought them up to the roof, and hid them with the stalks of flax, which she had laid in order on the roof.",flax,73,77
bible,ROM,01:09,"For God is my witness, whom I serve in my spirit in the Good News of his Son, how unceasingly I make mention of you always in my prayers,",witness,14,21
bible,EZR,09:05,"At the evening offering I arose up from my humiliation, even with my garment and my robe torn; and I fell on my knees, and spread out my hands to Yahweh my God;",evening,7,14
bible,ISA,57:17:00,"For the iniquity of his covetousness was I angry, and struck him; I hid myself and was angry; and he went on backsliding in the way of his heart.",backsliding,109,120
bible,JDG,05:28,"""Through the window she looked out, and cried: Sisera's mother looked through the lattice.",lattice,82,89
bible,2TI,04:03,"For the time will come when they will not listen to the sound doctrine, but, having itching ears, will heap up for themselves teachers after their own lusts;",doctrine,62,70
bible,2KI,19:35,"When men arose early in the morning, behold, these were all dead bodies.",bodies,198,204
bible,JER,50:44:00,and who is the shepherd who can stand before me?,shepherd,270,278
bible,ISA,03:20,"the headdresses, the ankle chains, the sashes, the perfume bottles, the charms,",headdresses,4,15
bible,PSA,106:16:00,"They envied Moses also in the camp, and Aaron, Yahweh's saint.",saint,56,61
bible,2CH,04:11,"Huram made the pots, and the shovels, and the basins.",basins,46,52
bible,1CH,20:05,"There was again war with the Philistines; and Elhanan the son of Jair killed Lahmi the brother of Goliath the Gittite, the staff of whose spear was like a weaver's beam.",Goliath,98,105
bible,EZE,27:16:00,"Syria was your merchant by reason of the multitude of your handiworks: they traded for your wares with emeralds, purple, and embroidered work, and fine linen, and coral, and rubies.",Syria,0,5
bible,2KI,19:31,"For out of Jerusalem a remnant will go out, and out of Mount Zion those who shall escape.",Mount,55,60
bible,2CH,20:17,"Set yourselves, stand still, and see the salvation of Yahweh with you, O Judah and Jerusalem.",salvation,81,90
bible,2CH,23:11,"Then they brought out the king's son, and put the crown on him, and gave him the testimony, and made him king: and Jehoiada and his sons anointed him; and they said, ""Long live the king!""",sons,132,136
bible,JER,52:19:00,"The captain of the guard took away the cups, the fire pans, the basins, the pots, the lampstands, the spoons, and the bowls; that which was of gold, in gold, and that which was of silver, in silver.",basins,64,70
bible,JER,16:10,"It shall happen, when you shall show this people all these words, and they shall tell you, Why has Yahweh pronounced all this great evil against us?",words,59,64
bible,JDG,04:03,The children of Israel cried to Yahweh: for he had nine hundred chariots of iron; and twenty years he mightily oppressed the children of Israel.,iron,76,80
bible,2KI,19:17,"Truly, Yahweh, the kings of Assyria have laid waste the nations and their lands,",kings,19,24
bible,NUM,13:03,Moses sent them from the wilderness of Paran according to the commandment of Yahweh: all of them men who were heads of the children of Israel.,heads,110,115
bible,GAL,02:06,"But from those who were reputed to be important (whatever they were, it makes no difference to me; God doesn't show partiality to man)--they, I say, who were respected imparted nothing to me,",partiality,116,126
bible,1CH,29:08:00,"They with whom precious stones were found gave them to the treasure of the house of Yahweh, under the hand of Jehiel the Gershonite.",stones,24,30
bible,JOH,08:43,Because you can't hear my word.,word,62,66
bible,EZR,08:33,"On the fourth day the silver and the gold and the vessels were weighed in the house of our God into the hand of Meremoth the son of Uriah the priest; and with him was Eleazar the son of Phinehas; and with them was Jozabad the son of Jeshua, and Noadiah the son of Binnui, the Levite;",vessels,50,57
bible,EST,05:13,"Yet all this avails me nothing, so long as I see Mordecai the Jew sitting at the king's gate.""",Mordecai,49,57
bible,LEV,23:31,You shall do no kind of work: it is a statute forever throughout your generations in all your dwellings.,statute,38,45
bible,PSA,105:37:00,He brought them forth with silver and gold.,silver,27,33
bible,MAL,02:03,"Behold, I will rebuke your seed, and will spread dung on your faces, even the dung of your feasts; and you will be taken away with it.",faces,62,67
bible,1KI,15:18,"Then Asa took all the silver and the gold that were left in the treasures of the house of Yahweh, and the treasures of the king's house, and delivered them into the hand of his servants; and king Asa sent them to Ben Hadad, the son of Tabrimmon, the son of Hezion, king of Syria, who lived at Damascus, saying,",gold,37,41
bible,1CH,12:32,"Of the children of Issachar, men who had understanding of the times, to know what Israel ought to do, their heads were two hundred; and all their brothers were at their commandment.",heads,108,113
bible,EZE,23:35,"Therefore thus says the Lord Yahweh: Because you have forgotten me, and cast me behind your back, therefore you also bear your lewdness and your prostitution.",lewdness,127,135
bible,ISA,30:19:00,You will weep no more.,weep,57,61
bible,2SA,24:02:00,"The king said to Joab the captain of the army, who was with him, ""Now go back and forth through all the tribes of Israel, from Dan even to Beersheba, and number the people, that I may know the sum of the people.""",tribes,104,110
bible,NUM,35:31:00,"""'Moreover you shall take no ransom for the life of a murderer who is guilty of death; but he shall surely be put to death.",murderer,54,62
bible,GEN,15:18,"In that day Yahweh made a covenant with Abram, saying, ""To your seed I have given this land, from the river of Egypt to the great river, the river Euphrates:",Euphrates,147,156
bible,1SA,09:23,"Samuel said to the cook, ""Bring the portion which I gave you, of which I said to you, 'Set it aside.'""",portion,36,43
bible,JER,50:44:00,"Behold, the enemy shall come up like a lion from the pride of the Jordan against the strong habitation: for I will suddenly make them run away from it; and whoever is chosen, him will I appoint over it: for who is like me?",enemy,12,17
bible,ZEC,08:19,"Thus says Yahweh of Armies: ""The fasts of the fourth fifth, seventh, and tenth months shall be for the house of Judah joy and gladness, and cheerful feasts.",gladness,126,134
bible,JDG,08:14,"He caught a young man of the men of Succoth, and inquired of him: and he described for him the princes of Succoth, and its elders, seventy-seven men.",elders,123,129
bible,PSA,50:18:00,"When you saw a thief, you consented with him, and have participated with adulterers.",thief,15,20
bible,MAR,12:13,"They sent some of the Pharisees and of the Herodians to him, that they might trap him with words.",trap,77,81
bible,1JO,02:17,"The world is passing away with its lusts, but he who does God's will remains forever.",lusts,35,40
bible,2CH,32:30:00,"This same Hezekiah also stopped the upper spring of the waters of Gihon, and brought them straight down on the west side of the city of David.",waters,56,62
bible,NUM,03:10,"The stranger who comes near shall be put to death.""",stranger,80,88
bible,ISA,46:01:00,"Bel bows down, Nebo stoops; their idols are on the animals, and on the livestock: the things that you carried about are made a load, a burden to the weary.",stoops,20,26
bible,MAT,25:11:00,"Afterward the other virgins also came, saying, 'Lord, Lord, open to us.'",virgins,20,27
bible,PSA,104:22:00,"The sun rises, and they steal away, and lay down in their dens.",dens,58,62
bible,JOS,06:23,"They also brought out all her relatives, and they set them outside of the camp of Israel.",relatives,155,164
bible,ACT,04:36,"Joses, who by the apostles was surnamed Barnabas (which is, being interpreted, Son of Encouragement), a Levite, a man of Cyprus by race,",Barnabas,40,48
bible,JDG,03:10,"The Spirit of Yahweh came on him, and he judged Israel; and he went out to war, and Yahweh delivered Cushan Rishathaim king of Mesopotamia into his hand: and his hand prevailed against Cushan Rishathaim.",Mesopotamia,127,138
bible,1TI,01:10,"for the sexually immoral, for homosexuals, for slave-traders, for liars, for perjurers, and for any other thing contrary to the sound doctrine;",doctrine,134,142
bible,1CO,16:15,"Now I beg you, brothers (you know the house of Stephanas, that it is the first fruits of Achaia, and that they have set themselves to serve the saints),",saints,144,150
bible,JER,17:11,"As the partridge that sits on eggs which she has not laid, so is he who gets riches, and not by right; in the midst of his days they shall leave him, and at his end he shall be a fool.",eggs,30,34
bible,PRO,10:13,"Wisdom is found on the lips of him who has discernment, but a rod is for the back of him who is void of understanding.",discernment,43,54
bible,LUK,14:11,"For everyone who exalts himself will be humbled, and whoever humbles himself will be exalted.""",everyone,4,12
bible,ISA,49:08:00,"Thus says Yahweh, ""In an acceptable time have I answered you, and in a day of salvation have I helped you; and I will preserve you, and give you for a covenant of the people, to raise up the land, to make them inherit the desolate heritage:",salvation,78,87
bible,2KI,20:13,"Hezekiah listened to them, and showed them all the house of his precious things, the silver, and the gold, and the spices, and the precious oil, and the house of his armor, and all that was found in his treasures: there was nothing in his house, nor in all his dominion, that Hezekiah didn't show them.",armor,166,171
bible,NEH,09:36,"""Behold, we are servants this day, and as for the land that you gave to our fathers to eat its fruit and its good, behold, we are servants in it.",Behold,1,7
bible,LUK,23:43,"Jesus said to him, ""Assuredly I tell you, today you will be with me in Paradise.""",Paradise,71,79
bible,PSA,31:19:00,"Oh how great is your goodness, which you have laid up for those who fear you, which you have worked for those who take refuge in you, before the sons of men!",goodness,21,29
bible,HAB,03:14,"They came as a whirlwind to scatter me, gloating as if to devour the wretched in secret.",secret,142,148
bible,LUK,0.097222222,"The child was growing, and becoming strong in spirit, and was in the desert until the day of his public appearance to Israel.",appearance,104,114
bible,MAT,21:11,"The multitudes said, ""This is the prophet, Jesus, from Nazareth of Galilee.""",multitudes,4,14
bible,JOB,22:03,"Is it any pleasure to the Almighty, that you are righteous?",Almighty,26,34
bible,PSA,30:05:00,"Weeping may stay for the night, but joy comes in the morning.",joy,100,103
bible,ISA,36:17:00,"until I come and take you away to a land like your own land, a land of grain and new wine, a land of bread and vineyards.",wine,85,89
bible,EZE,06:13,"You shall know that I am Yahweh, when their slain men shall be among their idols around their altars, on every high hill, on all the tops of the mountains, and under every green tree, and under every thick oak, the places where they offered pleasant aroma to all their idols.",tree,178,182
bible,JER,10:25,"Pour out your wrath on the nations that don't know you, and on the families that don't call on your name: for they have devoured Jacob, yes, they have devoured him and consumed him, and have laid waste his habitation.",habitation,206,216
bible,MAR,01:20,"Immediately he called them, and they left their father, Zebedee, in the boat with the hired servants, and went after him.",Zebedee,56,63
bible,JER,06:09,"Thus says Yahweh of Armies, ""They shall thoroughly glean the remnant of Israel like a vine.",remnant,61,68
bible,LUK,09:05,"As many as don't receive you, when you depart from that city, shake off even the dust from your feet for a testimony against them.""",city,56,60
bible,2CH,20:18,"Jehoshaphat bowed his head with his face to the ground; and all Judah and the inhabitants of Jerusalem fell down before Yahweh, worshipping Yahweh.",face,36,40
bible,AMO,09:06,"It is he who builds his rooms in the heavens, and has founded his vault on the earth; he who calls for the waters of the sea, and pours them out on the surface of the earth; Yahweh is his name.",name,188,192
