corpus_id,file_id,token_id,sentence,token,begin,end
bible,MIC,03:07,"The seers shall be disappointed, and the diviners confounded.",seers,4,9
bible,PSA,42:07:00,All your waves and your billows have swept over me.,billows,76,83
bible,PSA,94:21:00,"They gather themselves together against the soul of the righteous, and condemn the innocent blood.",soul,44,48
bible,PRO,31:07:00,"Let him drink, and forget his poverty, and remember his misery no more.",poverty,30,37
bible,2KI,24:10:00,"At that time the servants of Nebuchadnezzar king of Babylon came up to Jerusalem, and the city was besieged.",Jerusalem,71,80
bible,NUM,11:07,"The manna was like coriander seed, and its appearance like the appearance of bdellium.",seed,29,33
bible,1SA,04:09,"Be strong, and behave like men, O you Philistines, that you not be servants to the Hebrews, as they have been to you.",Hebrews,83,90
bible,EXO,17:06,"You shall strike the rock, and water will come out of it, that the people may drink.""",rock,81,85
bible,HEB,07:06,"but he whose genealogy is not counted from them has accepted tithes from Abraham, and has blessed him who has the promises.",genealogy,13,22
bible,JER,51:12:00,"Set up a standard against the walls of Babylon, make the watch strong, set the watchmen, prepare the ambushes; for Yahweh has both purposed and done that which he spoke concerning the inhabitants of Babylon.",watchmen,79,87
bible,PSA,19:10,"More to be desired are they than gold, yes, than much fine gold; sweeter also than honey and the extract of the honeycomb.",extract,97,104
bible,LUK,02:38,"Coming up at that very hour, she gave thanks to the Lord, and spoke of him to all those who were looking for redemption in Jerusalem.",hour,23,27
bible,DAN,06:19,"Then the king arose very early in the morning, and went in haste to the den of lions.",lions,79,84
bible,1SA,02:14,"and he struck it into the pan, or kettle, or caldron, or pot; all that the fork brought up the priest took therewith.",caldron,45,52
bible,EZE,32:31:00,"Pharaoh shall see them, and shall be comforted over all his multitude, even Pharaoh and all his army, slain by the sword, says the Lord Yahweh.",multitude,60,69
bible,1CO,01:03,Grace to you and peace from God our Father and the Lord Jesus Christ.,Father,36,42
bible,ISA,50:03:00,"I clothe the heavens with blackness, and I make sackcloth their covering.""",heavens,13,20
bible,JER,14:22,Are there any among the vanities of the nations that can cause rain?,vanities,24,32
bible,HOS,12:09,"I will yet again make you dwell in tents, as in the days of the solemn feast.",feast,121,126
bible,GEN,39:23:00,"The keeper of the prison didn't look after anything that was under his hand, because Yahweh was with him; and that which he did, Yahweh made it prosper.",keeper,4,10
bible,LEV,13:20,It is the plague of leprosy.,leprosy,183,190
bible,GAL,06:01,"Brothers, even if a man is caught in some fault, you who are spiritual must restore such a one in a spirit of gentleness; looking to yourself so that you also aren't tempted.",gentleness,110,120
bible,GEN,41:15:00,"I have heard it said of you, that when you hear a dream you can interpret it.""",dream,141,146
bible,JOE,02:25,"I will restore to you the years that the swarming locust has eaten, the great locust, the grasshopper, and the caterpillar, my great army, which I sent among you.",grasshopper,90,101
bible,ISA,30:13:00,"therefore this iniquity shall be to you like a breach ready to fall, swelling out in a high wall, whose breaking comes suddenly in an instant.",iniquity,15,23
bible,1KI,05:04,"There is neither adversary, nor evil occurrence.",occurrence,92,102
bible,PSA,78:36:00,"But they flattered him with their mouth, and lied to him with their tongue.",tongue,68,74
bible,PSA,82:02:00,"""How long will you judge unjustly, and show partiality to the wicked?""",partiality,44,54
bible,LEV,05:11,"He shall put no oil on it, neither shall he put any frankincense on it, for it is a sin offering.",frankincense,243,255
bible,ROM,12:01,"Therefore I urge you, brothers, by the mercies of God, to present your bodies a living sacrifice, holy, acceptable to God, which is your spiritual service.",brothers,22,30
bible,DAN,03:19,"Then was Nebuchadnezzar full of fury, and the form of his appearance was changed against Shadrach, Meshach, and Abednego: [therefore] he spoke, and commanded that they should heat the furnace seven times more than it was usually heated.",Shadrach,89,97
bible,PSA,68:05:00,"A father of the fatherless, and a defender of the widows, is God in his holy habitation.",fatherless,16,26
bible,PHI,01:28,"and in nothing frightened by the adversaries, which is for them a proof of destruction, but to you of salvation, and that from God.",salvation,102,111
bible,REV,15:04,For all the nations will come and worship before you.,worship,109,116
bible,PRO,11:15,"He who is collateral for a stranger will suffer for it, but he who refuses pledges of collateral is secure.",stranger,27,35
bible,JER,02:26,"As the thief is ashamed when he is found, so is the house of Israel ashamed; they, their kings, their princes, and their priests, and their prophets;",thief,7,12
bible,ACT,13:45,"But when the Jews saw the multitudes, they were filled with jealousy, and contradicted the things which were spoken by Paul, and blasphemed.",Paul,119,123
bible,JER,48:46:00,"the people of Chemosh is undone; for your sons are taken away captive, and your daughters into captivity.",captive,82,89
bible,JOB,16:05,but I would strengthen you with my mouth.,mouth,35,40
bible,EZR,04:02,"then they drew near to Zerubbabel, and to the heads of fathers' households, and said to them, ""Let us build with you; for we seek your God, as you do; and we sacrifice to him since the days of Esar Haddon king of Assyria, who brought us up here.""",heads,46,51
bible,LUK,19:35,They brought it to Jesus.,Jesus,19,24
bible,EZR,10:08,"and that whoever didn't come within three days, according to the counsel of the princes and the elders, all his substance should be forfeited, and himself separated from the assembly of the captivity.",captivity,190,199
bible,1SA,02:08,"He lifts up the needy from the dunghill, To make them sit with princes, and inherit the throne of glory.",glory,137,142
bible,PSA,40:10:00,I have declared your faithfulness and your salvation.,faithfulness,75,87
bible,PRO,13:24,"One who spares the rod hates his son, but one who loves him is careful to discipline him.",rod,19,22
bible,JOS,16:10,"They didn't drive out the Canaanites who lived in Gezer; but the Canaanites dwell in the midst of Ephraim to this day, and have become servants to do forced labor.",labor,157,162
bible,EXO,06:06,"Therefore tell the children of Israel, 'I am Yahweh, and I will bring you out from under the burdens of the Egyptians, and I will rid you out of their bondage, and I will redeem you with an outstretched arm, and with great judgments:",judgments,223,232
bible,LUK,07:46,"You didn't anoint my head with oil, but she has anointed my feet with ointment.",oil,31,34
bible,1SA,22:02,"Everyone who was in distress, and everyone who was in debt, and everyone who was discontented, gathered themselves to him; and he became captain over them: and there were with him about four hundred men.",captain,137,144
bible,ISA,11:08,"The nursing child will play near a cobra's hole, and the weaned child will put his hand on the viper's den.",nursing,4,11
bible,LUK,01:36,"Behold, Elizabeth, your relative, also has conceived a son in her old age; and this is the sixth month with her who was called barren.",Elizabeth,8,17
bible,1TI,06:05,"constant friction of people of corrupt minds and destitute of the truth, who suppose that godliness is a means of gain.",truth,66,71
bible,PSA,79:04:00,"We have become a reproach to our neighbors, a scoffing and derision to those who are around us.",scoffing,46,54
bible,JOS,19:27,"It turned toward the sunrise to Beth Dagon, and reached to Zebulun, and to the valley of Iphtah El northward to Beth Emek and Neiel.",Dagon,37,42
bible,MAT,02:10,"When they saw the star, they rejoiced with exceedingly great joy.",joy,61,64
bible,ZEP,01:13,"They will plant vineyards, but won't drink their wine.",vineyards,134,143
bible,JOB,41:02:00,"Can you put a rope into his nose, or pierce his jaw through with a hook?",hook,67,71
bible,JER,29:18:00,"I will pursue after them with the sword, with the famine, and with the pestilence, and will deliver them to be tossed back and forth among all the kingdoms of the earth, to be an object of horror, and an astonishment, and a hissing, and a reproach, among all the nations where I have driven them;",astonishment,204,216
bible,NUM,13:02,"""Send men, that they may spy out the land of Canaan, which I give to the children of Israel.",Canaan,45,51
bible,MAT,14:31,"Immediately Jesus stretched out his hand, took hold of him, and said to him, ""You of little faith, why did you doubt?""",Jesus,12,17
bible,ROM,16:04,"who for my life, laid down their own necks; to whom not only I give thanks, but also all the assemblies of the Gentiles.",Gentiles,111,119
bible,ECC,07:14,"In the day of prosperity be joyful, and in the day of adversity consider; yes, God has made the one side by side with the other, to the end that man should not find out anything after him.",adversity,54,63
bible,JOB,04:12,My ear received a whisper of it.,whisper,59,66
bible,1KI,12:33,"He went up to the altar which he had made in Bethel on the fifteenth day in the eighth month, even in the month which he had devised of his own heart: and he ordained a feast for the children of Israel, and went up to the altar, to burn incense.",Bethel,45,51
bible,1SA,29:09:00,"Notwithstanding the princes of the Philistines have said, 'He shall not go up with us to the battle.'",Philistines,117,128
bible,ACT,08:39,"When they came up out of the water, the Spirit of the Lord caught Philip away, and the eunuch didn't see him any more, for he went on his way rejoicing.",Philip,66,72
bible,HEB,11:27,"By faith, he left Egypt, not fearing the wrath of the king; for he endured, as seeing him who is invisible.",wrath,41,46
bible,NEH,05:10,Please let us stop this usury.,usury,92,97
bible,2CH,18:29,"The king of Israel said to Jehoshaphat, ""I will disguise myself, and go into the battle; but you put on your robes.""",Jehoshaphat,27,38
bible,NUM,0.342361111,"gave his offering: one silver platter, the weight of which was one hundred thirty shekels, one silver bowl of seventy shekels, after the shekel of the sanctuary; both of them full of fine flour mixed with oil for a meal offering;",sanctuary,151,160
bible,2SA,20:12,"When the man saw that all the people stood still, he carried Amasa out of the highway into the field, and cast a garment over him, when he saw that everyone who came by him stood still.",highway,140,147
bible,PSA,91:03:00,"For he will deliver you from the snare of the fowler, and from the deadly pestilence.",snare,33,38
bible,REV,11:05,"If anyone desires to harm them, fire proceeds out of their mouth and devours their enemies.",desires,10,17
bible,GEN,36:03:00,"and Basemath, Ishmael's daughter, sister of Nebaioth.",Ishmael,14,21
bible,JER,16:04,"They shall die grievous deaths: they shall not be lamented, neither shall they be buried; they shall be as dung on the surface of the ground; and they shall be consumed by the sword, and by famine; and their dead bodies shall be food for the birds of the sky, and for the animals of the earth.",deaths,24,30
bible,ACT,06:08,"Stephen, full of faith and power, performed great wonders and signs among the people.",wonders,50,57
bible,PSA,36:05:00,"Your loving kindness, Yahweh, is in the heavens.",heavens,40,47
bible,1CH,09:13,"and their brothers, heads of their fathers' houses, one thousand seven hundred sixty; very able men for the work of the service of God's house.",work,108,112
bible,EST,09:26,"Therefore they called these days ""Purim, "" from the word ""Pur.""",Purim,34,39
bible,MAT,24:08:00,But all these things are the beginning of birth pains.,beginning,29,38
bible,JOS,18:19,"The border passed along to the side of Beth Hoglah northward; and the border ended at the north bay of the Salt Sea, at the south end of the Jordan.",Beth,39,43
bible,ISA,42:25:00,"Therefore he poured the fierceness of his anger on him, and the strength of battle; and it set him on fire all around, but he didn't know; and it burned him, but he didn't take it to heart.""",strength,64,72
bible,PSA,85:12:00,Our land will yield its increase.,land,46,50
bible,NUM,35:24:00,then the congregation shall judge between the striker and the avenger of blood according to these ordinances;,ordinances,98,108
bible,MAT,01:19,"Joseph, her husband, being a righteous man, and not willing to make her a public example, intended to put her away secretly.",example,81,88
bible,MAT,13:22,"What was sown among the thorns, this is he who hears the word, but the cares of this age and the deceitfulness of riches choke the word, and he becomes unfruitful.",thorns,24,30
bible,ROM,04:08,"Blessed is the man whom the Lord will by no means charge with sin.""",means,44,49
bible,NUM,35:19:00,"The avenger of blood shall himself put the murderer to death: when he meets him, he shall put him to death.",avenger,4,11
bible,ZEC,09:07,"I will take away his blood out of his mouth, and his abominations from between his teeth; and he also will be a remnant for our God; and he will be as a chieftain in Judah, and Ekron as a Jebusite.",chieftain,153,162
bible,PSA,145:18:00,"Yahweh is near to all those who call on him, to all who call on him in truth.",truth,71,76
bible,MAR,10:47,"When he heard that it was Jesus the Nazarene, he began to cry out, and say, ""Jesus, you son of David, have mercy on me!""",Nazarene,36,44
bible,1SA,25:28:00,Please forgive the trespass of your handmaid.,handmaid,36,44
bible,2TI,03:05,"holding a form of godliness, but having denied its power.",godliness,18,27
bible,ISA,52:04:00,"For thus says the Lord Yahweh, ""My people went down at the first into Egypt to live there: and the Assyrian has oppressed them without cause.",Assyrian,99,107
bible,EZE,31:03:00,"Behold, the Assyrian was a cedar in Lebanon with beautiful branches, and with a forest-like shade, and of high stature; and its top was among the thick boughs.",Lebanon,36,43
bible,JOE,03:16,"Yahweh will roar from Zion, and thunder from Jerusalem; and the heavens and the earth will shake; but Yahweh will be a refuge to his people, and a stronghold to the children of Israel.",stronghold,147,157
bible,PSA,18:15,"The foundations of the world were laid bare at your rebuke, Yahweh, at the blast of the breath of your nostrils.",breath,126,132
bible,GEN,20:13,"It happened, when God caused me to wander from my father's house, that I said to her, 'This is your kindness which you shall show to me.",kindness,100,108
bible,2SA,23:39,Uriah the Hittite: thirty-seven in all.,Hittite,10,17
bible,GEN,44:13:00,"Then they tore their clothes, and each man loaded his donkey, and returned to the city.",donkey,54,60
bible,GEN,05:23,All the days of Enoch were three hundred sixty-five years.,Enoch,16,21
bible,PSA,81:01:00,On an instrument of Gath.,instrument,32,42
bible,EZE,30:22:00,"Therefore thus says the Lord Yahweh: Behold, I am against Pharaoh king of Egypt, and will break his arms, the strong [arm], and that which was broken; and I will cause the sword to fall out of his hand.",arms,100,104
bible,MIC,01:13,"Harness the chariot to the swift steed, inhabitant of Lachish.",inhabitant,40,50
bible,EXO,25:28:00,"You shall make the poles of acacia wood, and overlay them with gold, that the table may be carried with them.",overlay,45,52
bible,LEV,17:13,"""'Whatever man there is of the children of Israel, or of the strangers who live as foreigners among them, who takes in hunting any animal or bird that may be eaten; he shall pour out its blood, and cover it with dust.",dust,212,216
bible,EPH,03:17,"that Christ may dwell in your hearts through faith; to the end that you, being rooted and grounded in love,",hearts,30,36
bible,DEU,28:18:00,"The fruit of your body, the fruit of your ground, the increase of your livestock, and the young of your flock shall be cursed.",increase,54,62
bible,JUD,01:15,"to execute judgment on all, and to convict all the ungodly of all their works of ungodliness which they have done in an ungodly way, and of all the hard things which ungodly sinners have spoken against him.""",judgment,11,19
bible,ROM,08:03,"For what the law couldn't do, in that it was weak through the flesh, God did, sending his own Son in the likeness of sinful flesh and for sin, he condemned sin in the flesh;",God,69,72
bible,1JO,03:22,"and whatever we ask, we receive from him, because we keep his commandments and do the things that are pleasing in his sight.",sight,118,123
bible,2CO,09:01,"It is indeed unnecessary for me to write to you concerning the service to the saints,",saints,78,84
bible,2KI,09:09,"I will make the house of Ahab like the house of Jeroboam the son of Nebat, and like the house of Baasha the son of Ahijah.",Ahab,25,29
bible,MAT,26:60,"But at last two false witnesses came forward,",witnesses,107,116
bible,JOB,41:01:00,"""Can you draw out Leviathan with a fishhook, or press down his tongue with a cord?",fishhook,35,43
bible,EZE,27:34:00,"In the time that you were broken by the seas in the depths of the waters, your merchandise and all your company fell in your midst.",waters,66,72
bible,EPH,04:11,"He gave some to be apostles; and some, prophets; and some, evangelists; and some, shepherds and teachers;",evangelists,59,70
bible,JOS,19:12,It turned from Sarid eastward toward the sunrise to the border of Chisloth Tabor.,Tabor,75,80
bible,2CO,06:08,"by glory and dishonor, by evil report and good report; as deceivers, and yet true;",deceivers,58,67
bible,2KI,19:01,"It happened, when king Hezekiah heard it, that he tore his clothes, and covered himself with sackcloth, and went into the house of Yahweh.",sackcloth,93,102
bible,2CO,12:19,"But all things, beloved, are for your edifying.",edifying,137,145
bible,EZE,41:16:00,"the thresholds, and the closed windows, and the galleries around on their three stories, over against the threshold, with wood ceilings all around, and [from] the ground up to the windows, (now the windows were covered),",ceilings,127,135
bible,MAT,26:60,"Even though many false witnesses came forward, they found none.",witnesses,44,53
bible,2SA,24:07:00,"and came to the stronghold of Tyre, and to all the cities of the Hivites, and of the Canaanites; and they went out to the south of Judah, at Beersheba.",Canaanites,85,95
bible,1SA,14:37,"Saul asked counsel of God, ""Shall I go down after the Philistines?",Philistines,54,65
bible,PSA,79:08:00,Don't hold the iniquities of our forefathers against us.,iniquities,15,25
bible,JER,09:15,"therefore thus says Yahweh of Armies, the God of Israel, Behold, I will feed them, even this people, with wormwood, and give them water of gall to drink.",wormwood,106,114
bible,JOH,13:26,"So when he had dipped the piece of bread, he gave it to Judas, the son of Simon Iscariot.",Simon,174,179
bible,NEH,10:39,"For the children of Israel and the children of Levi shall bring the wave offering of the grain, of the new wine, and of the oil, to the rooms, where are the vessels of the sanctuary, and the priests who minister, and the porters, and the singers.",grain,89,94
bible,1CH,18:03,"David struck Hadadezer king of Zobah to Hamath, as he went to establish his dominion by the river Euphrates.",Euphrates,98,107
bible,LUK,02:12,"This is the sign to you: you will find a baby wrapped in strips of cloth, lying in a feeding trough.""",strips,57,63
bible,ACT,16:35,"But when it was day, the magistrates sent the sergeants, saying, ""Let those men go.""",magistrates,25,36
bible,PSA,78:49:00,"He threw on them the fierceness of his anger, wrath, indignation, and trouble, and a band of angels of evil.",fierceness,21,31
bible,GEN,07:13,"In the same day Noah, and Shem, Ham, and Japheth, the sons of Noah, and Noah's wife, and the three wives of his sons with them, entered into the ship;",Shem,26,30
bible,DEU,17:01,"You shall not sacrifice to Yahweh your God an ox, or a sheep, in which is a blemish, or anything evil; for that is an abomination to Yahweh your God.",ox,46,48
bible,LUK,23:18,"Release to us Barabbas!""",Release,62,69
bible,JER,31:04:00,"Again will I build you, and you shall be built, O virgin of Israel: again you shall be adorned with your tambourines, and shall go forth in the dances of those who make merry.",dances,144,150
bible,MIC,05:01,They will strike the judge of Israel with a rod on the cheek.,cheek,146,151
bible,EST,05:02,"So Esther came near, and touched the top of the scepter.",scepter,212,219
bible,MAR,15:36,"Let's see whether Elijah comes to take him down.""",Elijah,133,139
bible,1SA,02:01,"My mouth is enlarged over my enemies, because I rejoice in your salvation.",mouth,86,91
bible,1KI,09:11,"(now Hiram the king of Tyre had furnished Solomon with cedar trees and fir trees, and with gold, according to all his desire), that then king Solomon gave Hiram twenty cities in the land of Galilee.",fir,71,74
bible,1SA,20:28,"Jonathan answered Saul, ""David earnestly asked leave of me to go to Bethlehem.",Jonathan,0,8
bible,DEU,23:18,"You shall not bring the hire of a prostitute, or the wages of a dog, into the house of Yahweh your God for any vow: for even both these are an abomination to Yahweh your God.",prostitute,34,44
bible,2CH,22:05,"He walked also after their counsel, and went with Jehoram the son of Ahab king of Israel to war against Hazael king of Syria at Ramoth Gilead: and the Syrians wounded Joram.",Syrians,151,158
bible,ISA,62:03:00,"You shall also be a crown of beauty in the hand of Yahweh, and a royal diadem in the hand of your God.",beauty,29,35
bible,JER,09:11,"I will make Jerusalem heaps, a dwelling place of jackals; and I will make the cities of Judah a desolation, without inhabitant.",inhabitant,116,126
bible,PRO,10:17,"He is in the way of life who heeds correction, but he who forsakes reproof leads others astray.",reproof,67,74
bible,REV,18:09,"The kings of the earth, who committed sexual immorality and lived wantonly with her, will weep and wail over her, when they look at the smoke of her burning,",smoke,136,141
bible,EZE,43:23:00,"When you have finished cleansing it, you shall offer a young bull without blemish, and a ram out of the flock without blemish.",bull,61,65
bible,JOB,17:06,"""But he has made me a byword of the people.",byword,22,28
bible,JON,04:07,"But God prepared a worm at dawn the next day, and it chewed on the vine, so that it withered.",worm,19,23
bible,ISA,44:14:00,"He plants a fir tree, and the rain nourishes it.",fir,143,146
bible,AMO,02:15,neither shall he stand who handles the bow; and he who is swift of foot won't escape; neither shall he who rides the horse deliver himself;,bow,39,42
bible,GEN,09:23,"Shem and Japheth took a garment, and laid it on both their shoulders, went in backwards, and covered the nakedness of their father.",Shem,0,4
bible,GEN,08:16,"""Go out of the ship, you, and your wife, and your sons, and your sons' wives with you.",wife,35,39
bible,HEB,07:25,"Therefore he is also able to save to the uttermost those who draw near to God through him, seeing that he lives forever to make intercession for them.",intercession,128,140
bible,PRO,09:07,He who corrects a mocker invites insult.,mocker,18,24
bible,JDG,06:05,For they came up with their livestock and their tents; they came in as locusts for multitude; both they and their camels were without number: and they came into the land to destroy it.,number,134,140
bible,ISA,34:12:00,"They shall call its nobles to the kingdom, but none shall be there; and all its princes shall be nothing.",nobles,20,26
